,"1,2-diol",carboxylic acid ester,alkene,carbonic acid diester,aldehyde,imino(het)arene,quaternary ammonium salt,primary alcohol,enol ether,secondary aliphatic/aromatic amine (alkylarylamine),guanidine,secondary carboxylic acid amide,alpha-aminoacid,secondary alcohol,dialkyl ether,carboxylic acid amidine,tertiary alcohol,"carboxylic acid imide, N-unsubstituted",secondary aromatic amine (diarylamine),secondary amine,isourea,alpha-hydroxyacid,carbamic acid ester (urethane),tertiary carboxylic acid amide,ketone,tertiary aliphatic amine (trialkylamine),imido ester,hydrazone,nitroso compound,diazonium salt,alkyl aryl ether,orthocarboxylic acid derivative,"1,2-aminoalcohol",oxime ether,semicarbazone,oxime,carboxylic acid salt,hydroxylamine,enamine,phenol or hydroxyhetarene,carbonic acid derivative,heterocyclic compound,carboxylic acid hydrazide,diaryl ether,oxo(het)arene,carbodiimide,N-oxide,hydroxamic acid,primary amine,urea,"1,2-diphenol",primary aliphatic amine (alkylamine),ketene acetal or derivative,carboxylic acid,carbonic acid monoester,aromatic compound,acetal,primary aromatic amine,alkyne,carbamic acid,lactam,acyl cyanide,enol,primary carboxylic acid amide,carbonitrile,nitro compound,tertiary amine,secondary aliphatic amine (dialkylamine),enediol,lactone,hemiaminal,hydrazine derivative,carboxylic acid anhydride,imine,aminal,carboxylic acid amidrazone,tertiary aliphatic/aromatic amine (alkylarylamine),azo compound,"carboxylic acid imide, N-substituted",cation,anion,key,Unnamed: 0,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,heavy_atoms,NHOHs,NOs,hetero_arom_rings,rings
a_547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_547,546.0,CCOC(C(Cc1nc2ccccc2nc1)=O)=O,CCOC(C(/C=C1/Nc(cccc2)c2N=C1)=O)=O,18.0,-3472.3386453801727,-3425.6490519566223,-46.68959342355082,-3467.112433981849,-3436.985090389801,-30.127343592047964,5.226211398324267,-11.336038433178599,-16.562249831502868,18.0,0.0,5.0,18.0,2.0
a_548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_548,58.0,CCOC(CC1=Nc(cccc2)c2NC1=O)=O,CCOC(/C=C1\Nc(cccc2)c2NC1=O)=O,17.0,-3329.747378222619,-3301.067692656006,-28.67968556661299,-3331.021044241878,-3299.7998832918793,-31.221160949999103,-1.2736660192590534,1.2678093641270607,2.541475383386114,17.0,1.0,5.0,17.0,2.0
a_548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_548,547.0,CCOC(CC1=Nc(cccc2)c2NC1=O)=O,CCOC(/C=C1/Nc(cccc2)c2NC1=O)=O,17.0,-3329.7473895177422,-3301.0691001601567,-28.67828935758553,-3314.2964609407795,-3287.7896503703087,-26.506810570470858,15.450928576962724,13.27944978984806,-2.171478787114665,17.0,1.0,5.0,17.0,2.0
a_549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_549,548.0,C#CCC1=Nc(cccc2)c2NC1=O,C#C/C=C1/Nc(cccc2)c2NC1=O,14.0,-2630.234591384989,-2610.2878791012263,-19.946712283762725,-2621.705163841072,-2602.935429291775,-18.769734549297027,8.529427543916881,7.352449809451173,-1.1769777344657086,14.0,1.0,3.0,14.0,2.0
a_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_54,53.0,CCC(C(CC(C)(C)C1)=O)C1=O,CCC(C(CC(C)(C)C1)=O)=C1O,12.0,-2916.684638687853,-2912.7337785996087,-3.9508600882445535,-2911.793894481796,-2907.3470842752263,-4.4468102065698085,4.890744206057207,5.3866943243824625,0.4959501183252542,12.0,0.0,2.0,12.0,1.0
a_550,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_550,549.0,CCOC(C(CC1=Nc(cccc2)c2NC1=O)=O)=O,CCOC(C(/C=C1/Nc(cccc2)c2NC1=O)=O)=O,19.0,-3595.1068635336096,-3561.497130110975,-33.60973342263469,-3584.537808061205,-3550.4774282357616,-34.060379825443306,10.569055472404669,11.019701875213286,0.4506464028086157,19.0,1.0,6.0,19.0,2.0
a_551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_551,550.0,CCOC(CC1=Nc(cccc2)c2OC1=O)=O,CCOC(/C=C1/Nc(cccc2)c2OC1=O)=O,17.0,-3253.264475532834,-3224.8418422194427,-28.42263331339109,-3239.066020725146,-3213.804898418379,-25.261122306767,14.198454807687993,11.0369438010639,-3.161511006624096,17.0,0.0,5.0,17.0,2.0
a_552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_552,551.0,CC(CC1=Nc(cccc2)c2OC1=O)=O,CC(/C=C1/Nc(cccc2)c2OC1=O)=O,15.0,-2840.6726495477287,-2815.934088109981,-24.73856143774765,-2827.409470000492,-2809.0408365298354,-18.368633470656725,13.263179547236636,6.893251580145716,-6.369927967090916,15.0,0.0,4.0,15.0,2.0
a_553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_553,552.0,CCOC(Cc1nc(cccc2)c2n2c1nnc2)=O,CCOC(/C=C1/Nc(cccc2)c2-n2c1nnc2)=O,19.0,-3582.521669443873,-3531.9307460363566,-50.59092340751658,-3568.202804980757,-3520.620042677899,-47.58276230285811,14.31886446311637,11.310703358457884,-3.008161104658484,19.0,0.0,6.0,19.0,3.0
a_554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_554,553.0,CCOC(Cc1nc(cccc2)c2n2nnnc12)=O,CCOC(/C=C1/Nc(cccc2)c2-n2nnnc12)=O,19.0,-3441.877589211972,-3390.941055217937,-50.936533994035024,-3427.6083525906993,-3380.4132760435423,-47.195076547156994,14.269236621272741,10.527779174394713,-3.7414574468780297,19.0,0.0,7.0,19.0,3.0
a_555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_555,554.0,CCOC(Cc1nc2ccccc2cc1)=O,CCOC(/C=C1/Nc(cccc2)c2C=C1)=O,16.0,-3337.192792886137,-3299.0334972815886,-38.15929560454833,-3328.234834102469,-3301.286911427544,-26.947922674924946,8.957958783667891,-2.253414145955503,-11.211372929623394,16.0,0.0,3.0,16.0,2.0
a_556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_556,555.0,N#CCc1nc2ccccc2cc1,N#C/C=C1/Nc(cccc2)c2C=C1,13.0,-2554.0869222751244,-2520.764105382832,-33.322816892292394,-2544.6804423097838,-2523.226709833248,-21.45373247653561,9.406479965340623,-2.462604450416165,-11.869084415756788,13.0,0.0,2.0,13.0,2.0
a_557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_557,556.0,CCOC(Cc1nc2ccccc2nc1)=O,CCOC(/C=C1/Nc(cccc2)c2N=C1)=O,16.0,-3208.433153485861,-3170.448844299129,-37.98430918673194,-3198.295619335905,-3172.497114715057,-25.798504620848234,10.137534149956082,-2.048270415927618,-12.185804565883696,16.0,0.0,4.0,16.0,2.0
a_558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_558,557.0,N#CCc1nc2ccccc2nc1,N#C/C=C1/Nc(cccc2)c2N=C1,13.0,-2424.108171274147,-2390.876983246523,-33.231188027624285,-2414.476904237597,-2393.435297979215,-21.041606258381762,9.63126703655007,-2.558314732692452,-12.189581769242524,13.0,0.0,3.0,13.0,2.0
a_559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_559,558.0,CC(Cc1nc2ccccc2nc1)=O,CC(/C=C1/Nc(cccc2)c2N=C1)=O,14.0,-2795.5513672956085,-2763.1315698804415,-32.41979741516707,-2780.5021037678302,-2756.162313076134,-24.33979069169618,15.049263527778294,6.969256804307406,-8.080006723470888,14.0,0.0,3.0,14.0,2.0
a_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_55,54.0,O=C(C1c2ccccc2)c(cccc2)c2C1=O,OC(c(cccc1)c1C1=O)=C1c1ccccc1,17.0,-3358.220254618004,-3323.126097712473,-35.09415690553078,-3345.3163236170594,-3307.2026513747333,-38.11367224232663,12.90393100094434,15.923446337740188,3.0195153367958483,17.0,0.0,2.0,17.0,3.0
a_560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_560,559.0,CC(CC1=Nc(cccc2)c2NC1=O)=O,CC(/C=C1/Nc(cccc2)c2NC1=O)=O,15.0,-2917.207995086765,-2893.215390721871,-23.992604364894305,-2902.9734829572803,-2884.73341883114,-18.24006412614017,14.234512129484756,8.481971890730621,-5.752540238754136,15.0,1.0,4.0,15.0,2.0
a_561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_561,560.0,O=C(CC1=Nc(cccc2)c2NC1=O)c1ccccc1,O=C(/C=C1/Nc(cccc2)c2NC1=O)c1ccccc1,20.0,-3880.5039310386815,-3842.527853949956,-37.97607708872647,-3866.2854894268016,-3821.190442894904,-45.095046531897424,14.218441611880735,21.337411055051685,7.118969443170954,20.0,1.0,4.0,20.0,3.0
a_562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_562,561.0,N#CCc1nc(cccc2)c2n2c1nnc2,N#C/C=C1/Nc(cccc2)c2-n2c1nnc2,16.0,-2796.984898039537,-2755.586995754361,-41.39790228517632,-2788.233450741104,-2749.973869199665,-38.25958154143928,8.75144729843305,5.613126554696009,-3.13832074373704,16.0,0.0,5.0,16.0,3.0
a_563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_563,562.0,N#CCc1nc(cccc2)c2n2nnnc12,N#C/C=C1/Nc(cccc2)c2-n2nnnc12,16.0,-2655.4772838228823,-2614.1423292190884,-41.334954603793896,-2647.314058885177,-2611.490415460346,-35.82364342483106,8.163224937705309,2.6519137587424666,-5.511311178962842,16.0,0.0,6.0,16.0,3.0
a_564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_564,563.0,COC(Cc1nc(cccc2)c2n2c1nnc2)=O,COC(/C=C1/Nc(cccc2)c2-n2c1nnc2)=O,18.0,-3282.6662144904712,-3234.6841668722386,-47.98204761823217,-3268.034414817826,-3223.2686044545208,-44.765810363305256,14.631799672644775,11.415562417717865,-3.2162372549269094,18.0,0.0,6.0,18.0,3.0
a_565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_565,564.0,COC(Cc1nc(cccc2)c2n2nnnc12)=O,COC(/C=C1/Nc(cccc2)c2-n2nnnc12)=O,18.0,-3142.01762874054,-3093.9210842221496,-48.0965445183906,-3127.821108544646,-3085.7009081035285,-42.120200441117504,14.196520195894207,8.220176118621112,-5.976344077273098,18.0,0.0,7.0,18.0,3.0
a_566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_566,565.0,O=C(Cc1nc(cccc2)c2n2c1nnc2)c1ccccc1,O=C(/C=C1/Nc(cccc2)c2-n2c1nnc2)c1ccccc1,22.0,-4133.619908698638,-4072.8057374794757,-60.81417121916229,-4118.534055720878,-4046.832711502687,-71.70134421819148,15.085852977759714,25.97302597678891,10.88717299902919,22.0,0.0,5.0,22.0,4.0
a_567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_567,566.0,O=C(Cc1nc(cccc2)c2n2nnnc12)c1ccccc1,O=C(/C=C1/Nc(cccc2)c2-n2nnnc12)c1ccccc1,22.0,-3993.057655074695,-3931.8931075133296,-61.16454756136545,-3977.955670083337,-3928.862399199915,-49.09327088342161,15.101984991358226,3.0307083134143795,-12.071276677943844,22.0,0.0,6.0,22.0,4.0
a_568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_568,567.0,CCOC(CC1=Nc(cccc2)c2N(C)C1=O)=O,CCOC(/C=C1/Nc(cccc2)c2N(C)C1=O)=O,18.0,-3624.5838341910558,-3590.2070479096315,-34.3767862814243,-3608.911492661241,-3580.2176390730433,-28.693853588197733,15.67234152981473,9.989408836588154,-5.682932693226576,18.0,0.0,5.0,18.0,2.0
a_569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,a_569,568.0,CC(CC1=Nc(cccc2)c2N(C)C1=O)=O,CC(/C=C1/Nc(cccc2)c2N(C)C1=O)=O,16.0,-3212.3097369604493,-3183.245168289103,-29.064568671346933,-3196.9091779414616,-3176.014819464763,-20.894358476698926,15.400559018988133,7.230348824340126,-8.170210194648009,16.0,0.0,4.0,16.0,2.0
