,Smiles_A,Smiles_B,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi
562,N#CCc1nc(cccc2)c2n2nnnc12,N#C/C=C1/Nc(cccc2)c2-n2nnnc12,-2604.8541756292457,-2594.65367486654,-10.200500762705815,-2597.8902168174677,-2585.44349551562,-12.446721301847901,6.963958811777957,9.210179350920043,2.2462205391420866
563,COC(Cc1nc(cccc2)c2n2c1nnc2)=O,COC(/C=C1/Nc(cccc2)c2-n2c1nnc2)=O,-3219.584539963075,-3205.10441150819,-14.480128454884834,-3205.403863367003,-3187.31531841812,-18.088544948882827,14.180676596071862,17.789093090069855,3.608416493997993
564,COC(Cc1nc(cccc2)c2n2nnnc12)=O,COC(/C=C1/Nc(cccc2)c2-n2nnnc12)=O,-3078.9858984606976,-3064.19811531072,-14.787783149977713,-3065.491667682389,-3045.26507322183,-20.226594460559227,13.49423077830852,18.933042088890033,5.438811310581514
565,O=C(Cc1nc(cccc2)c2n2c1nnc2)c1ccccc1,O=C(/C=C1/Nc(cccc2)c2-n2c1nnc2)c1ccccc1,-4058.1709579631247,-4026.69484586043,-31.476112102694515,-4043.3017590634718,-3980.6772013914,-62.62455767207166,14.869198899652929,46.017644469030074,31.148445569377145
566,O=C(Cc1nc(cccc2)c2n2nnnc12)c1ccccc1,O=C(/C=C1/Nc(cccc2)c2-n2nnnc12)c1ccccc1,-3917.7155055048656,-3886.9912619601,-30.724243544765613,-3903.897039207022,-3873.15021801396,-30.746821193061805,13.81846629784377,13.841043946139962,0.02257764829619191
567,CCOC(CC1=Nc(cccc2)c2N(C)C1=O)=O,CCOC(/C=C1/Nc(cccc2)c2N(C)C1=O)=O,-3559.323569257914,-3556.91957473547,-2.403994522444009,-3543.635584178195,-3541.57989074441,-2.055693433785109,15.687985079719056,15.339683991060156,-0.34830108865889997
568,CC(CC1=Nc(cccc2)c2N(C)C1=O)=O,CC(/C=C1/Nc(cccc2)c2N(C)C1=O)=O,-3155.981429320719,-3157.82212455937,1.8406952386508237,-3142.4587232630047,-3138.68358686441,-3.7751363985948956,13.522706057714458,19.138537694960178,5.615831637245719
569,CCOC(CC1=NCCOC1=O)=O,CCOC(/C=C1\NCCOC1=O)=O,-2524.826176549471,-2534.95051566006,10.124339110589062,-2530.1086800583157,-2542.01988119712,11.911201138804245,-5.282503508844911,-7.069365537060094,-1.7868620282151824
570,CCOC(CC1=NCCNC1=O)=O,CCOC(/C=C1\NCCNC1=O)=O,-2598.463023196037,-2608.67804622837,10.215023032333193,-2604.66895547363,-2616.02011569471,11.351160221080136,-6.205932277593092,-7.342069466340035,-1.1361371887469431
571,CC(Cc1ncnc2ccccc12)=O,CC(/C=C1/NC=Nc2c1cccc2)=O,-2754.2559067443744,-2756.05270369036,1.796796945985534,-2738.9980397655186,-2741.64953777386,2.651498008341605,15.257866978855873,14.403165916499802,-0.8547010623560709
572,CC(Cc1ncnc2ncccc12)=O,CC(/C=C1/N=CNc2c1cccn2)=O,-2626.8770534900273,-2629.71284389093,2.8357904009026242,-2615.6003872589567,-2621.46574925542,5.8653619964634345,11.276666231070521,8.247094635509711,-3.0295715955608102
573,CC(C1c2nc3ccccc3cc2CC1)=O,CC(C1=C2Nc(cccc3)c3C=C2CC1)=O,-3338.234949788944,-3331.40468525337,-6.8302645355738605,-3330.3298101053506,-3326.22506997722,-4.104740128130743,7.905139683593461,5.179615276150344,-2.7255244074431175
574,CC(CC1=NC(N=C(N)NC2=O)=C2NC1=O)=O,CC(/C=C1\NC(N=C(N)NC2=O)=C2NC1=O)=O,-2901.9316789902327,-2900.85813826249,-1.0735407277429658,-2899.634425453837,-2892.30438366005,-7.330041793787132,2.2972535363956013,8.553754602439767,6.256501066044166
575,O=C(Cc1nc2c3ncccc3ccc2cc1)c1ccccc1,O=C(/C=C1/Nc(c2ncccc2cc2)c2C=C1)c1ccccc1,-4489.03744969456,-4402.86475716675,-86.17269252780989,-4487.7506308774355,-4454.77878840089,-32.971842476545135,1.2868188171241854,-51.914031234140566,-53.20085005126475
576,COC(CC1=NN=C(CCCC2)N2C1=O)=O,COC(/C=C1\NN=C(CCCC2)N2C1=O)=O,-3084.6989172947747,-3092.53152574895,7.832608454175443,-3088.9743314293055,-3094.87220515227,5.897873722964505,-4.27541413453082,-2.340679403319882,1.9347347312109378
577,COC(CC1=NN=C(c2ccccc2)NC1=O)=O,COC(/C=C1\NN=C(c2ccccc2)NC1=O)=O,-3278.7688880349406,-3282.23845399826,3.4695659633193827,-3284.920258747888,-3285.97924815592,1.0589894080317208,-6.151370712947482,-3.7407941576598205,2.410576555287662
578,CCOC(CC(C1=O)=NN=C2N1N=Cc1c2cccc1)=O,CCOC(/C=C(/C1=O)\NN=C2N1N=Cc1c2cccc1)=O,-3761.795838343095,-3749.18886429191,-12.606974051185261,-3765.4270925471033,-3752.71501406652,-12.712078480583386,-3.6312542040082008,-3.526149774610076,0.10510442939812492
579,CC(C(OC)=O)C(C(N1)=O)=NC1=O,C/C(/C(OC)=O)=C(/C(N1)=O)\NC1=O,-2284.4947913389046,-2293.3621047101,8.86731337119545,-2292.8535481159515,-2301.22970103887,8.376152922918664,-8.358756777046892,-7.867596328770105,0.49116044827678706
580,[O-][N+](Cc1nc2ccccc2cc1)=O,[O-][N+](/C=C1/Nc(cccc2)c2C=C1)=O,-2503.8910490907742,-2508.58514790115,4.694098810375635,-2496.016393399666,-2503.05664753354,7.040254133873987,7.8746556911082735,5.528500367609922,-2.346155323498351
581,[O-][N+](Cc1nccc2ccccc12)=O,[O-][N+](/C=C1/NC=Cc2c1cccc2)=O,-2501.3991405349084,-2500.38590840677,-1.0132321281384975,-2486.0710934791978,-2485.24661781923,-0.8244756599679022,15.328047055710613,15.139290587540017,-0.18875646817059533
582,[O-][N+](Cc1nncc2ccccc12)=O,[O-][N+](/C=C1/NN=Cc2c1cccc2)=O,-2355.21586086722,-2359.18561977974,3.9697589125203194,-2347.9545158936858,-2347.17327560194,-0.7812402917456893,7.261344973534051,12.01234417780006,4.750999204266009
583,[O-][N+](Cc1ncncc1)=O,[O-][N+](/C=C1\NC=NC=C1)=O,-1586.9837644516576,-1598.73294324001,11.74917878835231,-1585.3744176151972,-1597.23447913312,11.860061517922759,1.6093468364604178,1.4984641068899691,-0.11088272957044865
584,O=C(CCCC1=O)C1c1nc2ccccc2cc1,O=C(CCCC1=O)C1=C1Nc(cccc2)c2C=C1,-3595.671793094447,-3579.13843526517,-16.533357829277065,-3612.606290323328,-3596.02250318605,-16.583787137277795,-16.9344972288809,-16.88406792088017,0.05042930800073009
585,CC(C(C(c1ccccc1)=O)c1nc(-c2ccccc2)cnc1)=O,CC(/C(/C(c1ccccc1)=O)=C1/NC(c2ccccc2)=CN=C1)=O,-4702.532482057193,-4642.71683580828,-59.815646248913254,-4691.141968675725,-4593.63153604186,-97.5104326338651,11.390513381467827,49.085299766419666,37.69478638495184
586,CC(C(c1ncccc1)C#N)=O,C/C(/O)=C(/c1ncccc1)\C#N,-2276.8517507353217,-2284.83034236003,7.978591624708315,-2270.2838428545124,-2278.85020909792,8.566366243407629,6.567907880809344,5.98013326211003,-0.5877746186993136
587,CC(C(c1ncccc1)C#N)=O,CC(/C(/C#N)=C1\NC=CC=C1)=O,-2276.8516327602642,-2284.8375558188,7.985923058535718,-2288.044731887187,-2296.65742380393,8.612691916743188,-11.193099126922789,-11.819867985130259,-0.6267688582074697
588,N#CC(c1ncccc1)C#N,N#CC(C#N)=C1NC=CC=C1,-1905.3475353708766,-1913.82174877589,8.474213405013415,-1910.4234514399013,-1916.54104679587,6.11759535596866,-5.075916069024743,-2.7192980199799877,2.356618049044755
589,N#CC(c1nc2ccccc2cc1)C#N,N#CC(C#N)=C1Nc(cccc2)c2C=C1,-2698.149410251232,-2693.82237078054,-4.327039470691943,-2706.603910660634,-2706.92078034895,0.3168696883158191,-8.454500409402044,-13.098409568409807,-4.643909159007762
590,CC(C(c1nc2ccccc2cc1)C#N)=O,CC(/C(/C#N)=C1\Nc(cccc2)c2C=C1)=O,-3067.936141494373,-3062.5326860239,-5.403455470472636,-3065.244207545371,-3062.54816856956,-2.696038975811007,2.69193394900185,-0.015482545659779134,-2.7074164946616293
591,CCOC(CC(N1)=Nc2cccc3cccc1c23)=O,CCOC(C=C(N1)Nc2cccc3cccc1c23)=O,-3789.134808707456,-3773.45106897301,-15.683739734446135,-3789.699434020471,-3770.52064533036,-19.178788690111105,-0.564625313014858,2.930423642650112,3.49504895566497
592,CCOC(C(N=C1N2C(C)CCC1C=O)=CC2=O)=O,CCOC(C(NC(N1C(C)CC2)=C2C=O)=CC1=O)=O,-3781.1999117074683,-3774.49086266465,-6.709049042818151,-3789.4411245743536,-3779.24435605905,-10.196768515303575,-8.241212866885235,-4.753493394399811,3.4877194724854235
593,CCOC(C1=CN=C(C(CC2)C=O)N2C1=O)=O,CCOC(C1=CN=C(/C(/CC2)=C\O)N2C1=O)=O,-3193.5503080685203,-3194.18499430374,0.6346862352197604,-3196.844010008804,-3201.43047379771,4.586463788905803,-3.2937019402838814,-7.245479493969924,-3.9517775536860427
594,CCOC(C1=CN=C(C(CCC2)C=O)N2C1=O)=O,CCOC(C(C(N1CCC2)=O)=CNC1=C2C=O)=O,-3487.3280425610596,-3486.3040358453,-1.0240067157596968,-3495.5757264832832,-3491.54522942806,-4.03049705522335,-8.247683922223587,-5.241193582759934,3.006490339463653
595,CCOC(C1=CN=C(C(CCCC2)C=O)N2C1=O)=O,CCOC(C(C(N1CCCC2)=O)=CNC1=C2C=O)=O,-3775.5495169011206,-3760.98374907836,-14.56576782276079,-3768.1604030971052,-3766.73305165968,-1.4273514374253864,7.389113804015324,-5.74930258132008,-13.138416385335404
596,CCOC(C1=CN=C(C(CCCCC2)C=O)N2C1=O)=O,CCOC(C(C(N1CCCCC2)=O)=CN/C1=C2\C=O)=O,-4064.9239090369633,-4044.26859081537,-20.65531822159346,-4066.5612065404675,-4043.65315962529,-22.908046915177692,-1.6372975035042145,0.6154311900800167,2.2527286935842312
597,O=CC(CCCN12)C2=NC(C2CCC2)=C(C2CCC2)C1=O,O=CC(CCC1)=C(NC(C2CCC2)=C2C3CCC3)N1C2=O,-4575.150664366591,-4558.96717193186,-16.183492434730397,-4579.896855312541,-4551.02145912271,-28.875396189831008,-4.74619094595073,7.945712809149882,12.691903755100611
598,CNC(C(CCCN12)C2=NC=CC1=O)=O,CNC(C(CCC1)=C(NC=C2)N1C2=O)=O,-3007.9452741344403,-3011.36991013042,3.42463599597977,-3005.280940065213,-3007.28709246404,2.0061523988269983,2.664334069227152,4.082817666379924,1.4184835971527718
599,CCOC(C(N=C1N2CCCC1C(N(C)C)=O)=CC2=O)=O,CCOC(C(NC(N1CCC2)=C2C(N(C)C)=O)=CC1=O)=O,-4253.134551835908,-4236.0413832825,-17.09316855340785,-4250.182440293739,-4236.1522242344,-14.030216059339182,2.9521115421684954,-0.11084095190017251,-3.062952494068668
600,CCOC(C(C(CCCN12)C2=NC=C(C(OCC)=O)C1=O)=O)=O,CCOC(/C(/O)=C(\CCCN12)/C2=NC=C(C(OCC)=O)C1=O)=O,-4445.082665892104,-4411.58248600279,-33.500179889314495,-4437.424888451215,-4425.20008866495,-12.224799786265066,7.657777440888822,-13.617602662160607,-21.27538010304943
601,CCOC(C(C(CCCN12)C2=NC=C(C(OCC)=O)C1=O)=O)=O,CCOC(C(C(CCC1)=C(NC=C2C(OCC)=O)N1C2=O)=O)=O,-4445.471964635684,-4430.29842057637,-15.173544059314736,-4453.462331231457,-4435.91049150295,-17.55183972850682,-7.990366595772684,-5.6120709265806,2.3782956691920845
602,CCOC(C(C(CCN12)C2=NC=C(C)C1=O)=O)=O,CCOC(/C(/O)=C(\CCN12)/C2=NC=C(C)C1=O)=O,-3488.580583986775,-3484.17694519691,-4.403638789864999,-3485.854783676451,-3487.77839644361,1.9236127671588292,2.725800310323848,-3.6014512466999804,-6.327251557023828
603,CCOC(C(C(CCCN12)C2=NC=CC1=O)=O)=O,CCOC(C(C(CCC1)=C(NC=C2)N1C2=O)=O)=O,-3483.9507440228276,-3472.41795176632,-11.532792256507491,-3491.263389932259,-3487.43144667035,-3.831943261909146,-7.312645909431467,-15.013494904029812,-7.700848994598346
604,CCOC(C(CC(N1C)=Nc(cccc2)c2C1=O)=O)=O,CCOC(C(/C=C(\Nc1c2cccc1)/N(C)C2=O)=O)=O,-3818.8393595986613,-3795.69667208157,-23.142687517091417,-3830.6322914245275,-3819.28608977843,-11.346201646097597,-11.792931825866162,-23.589417696859982,-11.79648587099382
605,CCOC(C(c1nc(cccc2)c2o1)C#N)=O,CCOC(/C(/C#N)=C1/Oc(cccc2)c2N1)=O,-3106.4706181780753,-3096.43559038814,-10.035027789935157,-3117.105499667188,-3112.55186479458,-4.553634872607745,-10.634881489112558,-16.11627440643997,-5.481392917327412
606,Oc1c(/C=N/c2ccccc2)c2ccccc2cc1,O=C(C=Cc1c2cccc1)/C2=C\Nc1ccccc1,-3821.696505641589,-3812.35026119771,-9.346244443878732,-3822.133099190555,-3806.5460659545,-15.58703323605505,-0.43659354896635705,5.804195243209961,6.240788792176318
607,Oc1c(/C=N/c2ccccc2)ccc2ccccc12,O=C1c(cccc2)c2C=C/C1=C/Nc1ccccc1,-3824.4575817382256,-3816.85075572094,-7.606826017285584,-3808.538172339098,-3782.26134120699,-26.276831132107873,15.919409399127744,34.58941451395003,18.67000511482229
608,C/N=C/c(c1ccccc1cc1)c1O,CN/C=C(/c(cccc1)c1C=C1)\C1=O,-2873.2210607483144,-2871.03171779595,-2.1893429523643135,-2873.5530443400694,-2869.55665344557,-3.9963908944992,-0.33198359175503356,1.4750643503798528,1.8070479421348864
609,Oc1c(/C=N/c2ccccc2)cccc1,O=C(C=CC=C1)/C1=C\Nc1ccccc1,-3033.5138203418837,-3048.11773226013,14.603911918246467,-3029.626277955202,-3040.79589566596,11.169617710757848,3.8875423866816163,7.321836594170236,3.4342942074886196
610,C/C(/c(c1ccc(C)cc1cc1)c1O)=N\C,C/C(/NC)=C(\c1c(C=C2)cc(C)cc1)/C2=O,-3447.2806291066086,-3437.30670508833,-9.973924018278467,-3458.8826127131424,-3446.88265958053,-11.999953132612518,-11.60198360653385,-9.575954492199799,2.026029114334051
611,C/C(/c(ccc1ccccc11)c1O)=N\Cc1ccccc1,C/C(/NCc1ccccc1)=C(\C=Cc1c2cccc1)/C2=O,-4405.701543979914,-4388.03986781896,-17.661676160953903,-4397.10207360566,-4380.24299857379,-16.859075031869907,8.599470374254452,7.7968692451704555,-0.8026011290839961
612,C/C(/c(c1ccccc1cc1)c1O)=N\Cc1ccccc1,C/C(/NCc1ccccc1)=C(\c(cccc1)c1C=C1)/C1=O,-4398.68142592048,-4379.71764764939,-18.963778271090632,-4383.123501398728,-4317.74805488355,-65.37544651517783,15.557924521752284,61.96959276583948,46.411668244087195
613,C/N=C/C1Oc(cccc2)c2C1=O,CN/C=C1/Oc(cccc2)c2C1=O,-2499.409856398272,-2505.85969205051,6.449835652238107,-2509.6216305148996,-2513.77250445013,4.1508739352302655,-10.211774116627566,-7.912812399619725,2.298961717007842
614,CCC(C)/N=N/c(cc1)ccc1[N+]([O-])=O,CC/C(/C)=N/Nc(cc1)ccc1[N+]([O-])=O,-2901.8416696968848,-2908.86965189071,7.02798219382521,-2909.7229451672106,-2919.09024328412,9.367298116909296,-7.881275470325818,-10.220591393409904,-2.3393159230840865
615,COC(C(C(OC)=O)/N=N/c1ccccc1)=O,COC(C(C(OC)=O)=NNc1ccccc1)=O,-3155.0893078593945,-3163.95356451771,8.864256658315753,-3169.92372483615,-3175.85647524776,5.932750411609959,-14.83441697675562,-11.902910730049825,2.931506246705794
616,CC(C)(OC(C1/N=N/c2ccccc2)=O)OC1=O,CC(C)(OC(C1=NNc2ccccc2)=O)OC1=O,-3324.6750652839296,-3326.30635334194,1.631288058010341,-3344.5219472217686,-3346.81615195613,2.2942047343613012,-19.846881937839044,-20.509798614190004,-0.6629166763509602
617,CC(C)(CC(C1/N=N/c2ccccc2)=O)CC1=O,CC(C)(CC(C1=NNc2ccccc2)=O)CC1=O,-3694.3818464868395,-3700.34882212383,5.966975636990355,-3712.876630514179,-3713.99809362939,1.1214631152110996,-18.494784027339392,-13.649271505560137,4.845512521779256
618,C/N=N/C(C(CO1)=O)C1=O,CN/N=C(/C(CO1)=O)\C1=O,-1673.132477054599,-1683.91966885472,10.787191800121036,-1693.8316971430065,-1703.824944436,9.993247292993374,-20.69922008840763,-19.905275581279966,0.7939445071276623
619,CN(C1/N=N/c2ccccc2)C=CC1=O,CN(C=CC1=O)/C1=N/Nc1ccccc1,-2872.1175481302116,-2886.23047543388,14.112927303668584,-2891.1247685844396,-2907.17484095473,16.05007237029031,-19.00722045422799,-20.944365520849715,-1.9371450666217243
620,O=C(C1/N=N\c2ccccc2)Nc2c1cccc2,O=C1Nc(cccc2)c2/C1=N/Nc1ccccc1,-3386.6440166837638,-3393.85986695134,7.215850267576116,-3405.8961834028823,-3410.12604054988,4.2298571469978015,-19.252166719118577,-16.266173598540263,2.985993120578314
621,O=C1ON=CC1/N=N/c1ccccc1,O=C1ON=C/C1=N\Nc1ccccc1,-2365.9116306452547,-2380.57546036442,14.663829719165278,-2378.30072915907,-2395.61939254573,17.318663386659864,-12.389098513815497,-15.043932181310083,-2.654833667494586
622,Cc(c(/N=N/c1ccccc1)c1O)nn1-c1ccccc1,CC(/C(/C1=O)=N/Nc2ccccc2)=NN1c1ccccc1,-4000.8862857241975,-4000.16304073565,-0.7232449885473216,-4011.4448518078875,-4011.18344636294,-0.26140544494774076,-10.558566083690039,-11.02040562728962,-0.4618395435995808
623,O=C(C1/N=N/c2ccccc2)c(cccc2)c2OC1=O,O=C(c(cccc1)c1OC1=O)/C1=N/Nc1ccccc1,-3576.5087502284887,-3571.06288019807,-5.445870030418519,-3598.3609358046856,-3586.32409583271,-12.036839971975496,-21.852185576196916,-15.261215634639939,6.590969941556978
624,CCOC(c(c(O)c1/N=N/c2ccccc2)nn1-c1ccccc1)=O,CCOC(C(C(/C1=N/Nc2ccccc2)=O)=NN1c1ccccc1)=O,-4657.854105366003,-4630.53910989272,-27.31499547328258,-4648.65022762292,-4627.14315425209,-21.507073370829858,9.203877743082558,3.395955640629836,-5.8079221024527214
625,Cc(n(-c1ccccc1)nc1O)c1/N=N/c1ccccc1,CC(N(c1ccccc1)NC1=O)=C1/N=N/c1ccccc1,-3991.181340455764,-3990.56597368118,-0.6153667745838902,-3986.9188527438005,-3989.18345272874,2.2645999849396503,4.262487711963331,1.3825209524397906,-2.8799667595235405
626,Oc(ccc1ccccc11)c1/N=N/c1ccccc1,O=C(C=Cc1c2cccc1)/C2=N\Nc1ccccc1,-3664.3289624230392,-3655.66126907762,-8.667693345419138,-3682.1084620153065,-3671.57802977064,-10.530432244666372,-17.779499592267257,-15.916760693020024,1.8627388992472333
627,Oc(c1ccccc1cc1)c1/N=N/c1ccccc1,O=C(c(cccc1)c1C=C1)/C1=N/Nc1ccccc1,-3667.126904458702,-3666.04442720048,-1.082477258221843,-3671.3723811766513,-3668.68912750045,-2.683253676201275,-4.245476717949259,-2.644700299969827,1.6007764179794322
628,Oc(c1ccccc11)ccc1/N=N/c1ccccc1,O=C(C=C1)c(cccc2)c2/C1=N/Nc1ccccc1,-3669.13339412264,-3667.92907525884,-1.2043188637999265,-3673.129085089632,-3669.24861040052,-3.8804746891119066,-3.9956909669922425,-1.3195351416802623,2.67615582531198
629,CC(C)(C)c1cc(/N=N/c2ccccc2)cc(C(C)(C)C)c1O,CC(C)(C)C(C(C(C(C)(C)C)=C1)=O)=CC1=NNc1ccccc1,-5220.474975704485,-5216.23853416075,-4.236441543735054,-5222.866853993007,-5217.12596552804,-5.740888464966702,-2.3918782885220935,-0.8874313672904464,1.5044469212316471
630,Nc(cc1)ccc1/N=N/c(c1ccccc1cc1)c1O,Nc(cc1)ccc1N/N=C(/c(cccc1)c1C=C1)\C1=O,-3849.438993249685,-3841.32795666112,-8.111036588565185,-3850.683883869861,-3839.55907581919,-11.124808050670708,-1.2448906201757381,1.7688808419297857,3.013771462105524
631,O=C(c1c2cccc1)c(cccc1)c1C2=NNc1ccccc1,Oc(c1ccccc11)c(cccc2)c2c1/N=N/c1ccccc1,-4466.546058511115,-4390.63987986213,-75.90617864898468,-4451.2741782333715,-4387.10845194696,-64.16572628641188,15.271880277743549,3.5314279151707524,-11.740452362572796
632,Oc1cc2c(cccc3)c3nnc2cc1,O=C(C=C1)C=C2C1=NNc1c2cccc1,-2768.329376677723,-2764.52781399836,-3.8015626793626325,-2765.899455209999,-2765.52766975972,-0.37178545027882137,2.4299214677239434,-0.9998557613598678,-3.429777229083811
633,Oc(c1ncccc11)ccc1/N=N/c1ccccc1,O=C(C=C1)c2ncccc2/C1=N/Nc1ccccc1,-3551.834975527619,-3553.10699786611,1.2720223384908422,-3542.151814221265,-3538.83772078198,-3.3140934392849886,9.683161306354123,14.269277084129953,4.586115777775831
634,Oc1cc2ccccc2cc1/N=N/c1ccccc1,O=C(C=C(C=CC=C1)C1=C1)/C1=N\Nc1ccccc1,-3667.3818321634844,-3667.01736444495,-0.36446771853434257,-3670.6367981351677,-3674.75124787936,4.11444974419237,-3.254965971683305,-7.733883434410018,-4.478917462726713
635,Oc(cccc1)c1N=O,O/N=C(/C=CC=C1)\C1=O,-1548.504176901556,-1558.43926627757,9.93508937601382,-1545.8846225105162,-1554.24824672957,8.36362421905369,2.6195543910398555,4.191019547999986,1.5714651569601301
636,Oc(cc1)ccc1N=O,ON=C(C=C1)C=CC1=O,-1552.8672860109239,-1563.45842608049,10.591140069566109,-1553.1211017382977,-1562.70769855389,9.586596815592202,-0.25381572737387614,0.7507275266000306,1.0045432539739068
637,Oc(c1nonc1cc1)c1N=O,O/N=C(/C=Cc1nonc11)\C1=O,-1674.2544245247893,-1680.28742845472,6.033003929930601,-1681.1026310151506,-1682.63197849446,1.5293474793095356,-6.848206490361235,-2.34455003974017,4.503656450621065
638,OC(N(c1ccccc1)N(C1=O)c2ccccc2)=C1N=O,ON=C(C(N(c1ccccc1)N1c2ccccc2)=O)C1=O,-3709.217704264986,-3659.85035330741,-49.367350957576036,-3714.9546431621607,-3669.81266768909,-45.14197547307049,-5.736938897174696,-9.962314381680244,-4.225375484505548
639,Oc(occ1)c1N=O,O/N=C(/C=CO1)\C1=O,-1178.1559090319056,-1186.67097232787,8.51506329596441,-1198.8576354619279,-1207.39110484364,8.533469381712166,-20.70172643002229,-20.720132515770047,-0.01840608574775615
640,Oc([nH]cc1)c1N=O,O/N=C(/C=CN1)\C1=O,-1250.541733494888,-1258.45086902706,7.9091355321720584,-1271.7382233170767,-1280.72303877648,8.984815459403308,-21.196489822188823,-22.272169749420073,-1.0756799272312492
641,OC(NC(c1c2cccc1)=O)=C2N=O,O/N=C(/c(cccc1)c1C(N1)=O)\C1=O,-2326.9803870226865,-2323.06818357172,-3.9122034509664445,-2350.3037637829743,-2348.67877722959,-1.624986553384133,-23.32337676028783,-25.61059365787014,-2.2872168975823115
642,OC(COC1=O)=C1N=O,O/N=C(/C(CO1)=O)\C1=O,-1285.637786773943,-1295.66712613206,10.029339358117113,-1305.114987708113,-1313.85665415312,8.741666445007013,-19.477200934170014,-18.189528021059914,1.2876729131101001
643,OC(NC(C=C1)=O)=C1N=O,O/N=C(/C=CC(N1)=O)\C1=O,-1533.5245012975724,-1541.66375211435,8.139250816777576,-1552.7058139761275,-1561.24811674917,8.542302773042593,-19.18131267855506,-19.584364634820076,-0.403051956265017
644,O=Nc1c[nH]c2c1cccc2,O/N=C1/c(cccc2)c2N=C1,-1953.849741662191,-1963.80785119903,9.958109536838947,-1951.9006669268629,-1959.34324803165,7.442581104787223,1.9490747353281677,4.464603167379892,2.515528432051724
645,N/C(/N=O)=C1\OCCN1,N/C(/C1=NCCO1)=N\O,-1555.1728875350052,-1566.45940086872,11.286513333714765,-1569.0438502071004,-1578.09435799599,9.050507788889718,-13.870962672095175,-11.634957127270127,2.2360055448250478
646,Nc(cc1)nc(N)c1N=O,NC(/C(/C=C1)=N\O)=NC1=N,-1684.392407775873,-1694.59558784102,10.20318006514708,-1669.0198144817518,-1677.59346550946,8.573651027708138,15.372593294121089,17.00212233156003,1.6295290374389424
647,N=C(CCCC1)C1=O,NC1=CCCCC1=O,-1747.9155658678276,-1758.42590109465,10.510335226822463,-1755.8228535753115,-1765.45110618896,9.628252613648556,-7.907287707483874,-7.0252050943099675,0.8820826131739068
648,O=C(CCCC1)/C1=N/c1ccccc1,O=C1C(Nc2ccccc2)=CCCC1,-2987.1712785911395,-2996.55839207207,9.387113480930566,-2994.44809084294,-3002.68455388985,8.236463046910103,-7.276812251800493,-6.12616181778003,1.1506504340204629
649,O/N=C(\CCCC1)/C1=O,ONC1=CCCCC1=O,-1824.2437176816893,-1833.53665636748,9.29293868579066,-1815.029364635406,-1823.99817667331,8.968812037903945,9.21435304628335,9.538479694170064,0.32412664788671464
650,O=C(CCCC1)/C1=N/Nc1ccccc1,O=C1C(NNc2ccccc2)=CCCC1,-3146.7464965360186,-3158.36401365755,11.617517121531364,-3140.31845369033,-3150.43237588991,10.113922199579974,6.428042845688651,7.931637767640041,1.5035949219513896
651,C(COc1ccccc1)c1ncccc1,C(/C=C1\NC=CC=C1)Oc1ccccc1,-3155.9625646128175,-3169.15042171971,13.187857106892352,-3132.8244726432745,-3143.36213066276,10.537658019485661,23.138091969542984,25.788291056949674,2.6501990874066905
652,N#CC(COc1ccccc1)c1ncccc1,N#C/C(/COc1ccccc1)=C1/NC=CC=C1,-3346.409807981731,-3353.23788964565,6.828081663918965,-3336.9441317441224,-3341.66468676301,4.720555018887808,9.465676237608477,11.573202882639634,2.1075266450311574
653,Oc1cccc2ccc(cccn3)c3c12,O=C1C2=C3NC=CC=C3C=CC2=CC=C1,-2909.4330102575864,-2893.18618501073,-16.246825246856588,-2924.4689411207814,-2904.35209137965,-20.11684974113132,-15.035930863195063,-11.165906368920332,3.8700244942747304
654,OC1=C2C3=NCCCC3CCC2CCC1,O=C1C2=C3NCCCC3CCC2CCC1,-3526.496934312942,-3529.94299829893,3.4460639859880757,-3558.424600852676,-3540.62912169032,-17.79547916235606,-31.92766653973422,-10.686123391390083,21.241543148344135
655,OC1=C2C3=NCCCC3=CC=C2CCC1,O=C1c2c3NCCCc3ccc2CCC1,-3267.1916195675494,-3266.68588500434,-0.5057345632094439,-3310.3841535811976,-3304.93973657576,-5.444417005437572,-43.19253401364813,-38.25385157142,4.938682442228128
656,Oc1c2-c3ncccc3CCc2ccc1,O=C1C2=C3NC=CC=C3CCC2=CC=C1,-3050.062245569491,-3039.61394405505,-10.448301514441027,-2948.124385561414,-2954.83856152851,6.714175967096253,101.93786000807722,84.77538252653994,-17.16247748153728
657,O=C1C2c3ncccc3CCC2CCC1,O=C1C2=C3NC=CC=C3CCC2CCC1,-3297.256972587059,-3296.73257987053,-0.5243927165288369,-3300.0517807543843,-3296.30751361689,-3.744267137494262,-2.7948081673253,0.42506625364012507,3.219874420965425
658,OC(CCCC1)=C1c1ncccc1,O=C(CCCC1)/C1=C1\NC=CC=C1,-2826.574620991173,-2833.85284751996,7.278226528786945,-2836.643234302335,-2840.89353515994,4.250300857604998,-10.068613311161698,-7.040687639979751,3.027925671181947
659,OC(CCCC1)=C1c1nc2ccccc2cc1,O=C(CCCC1)/C1=C1\Nc(cccc2)c2C=C1,-3617.6337883141787,-3612.88334728844,-4.750441025738837,-3631.513303547724,-3628.77266165052,-2.740641897203659,-13.879515233545135,-15.889314362080313,-2.009799128535178
